id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_month,date_year,age,coordinates,distance
3224079105,430000.0,2,2.5,2420,60984,2,0,0,3,7,2420,0.0,2007,0,98027,47.5262,-121.943,1940,193842,8,2014,13,"(47.5262, -121.943)",30.74383979766838
8075400570,258000.0,5,2.0,2260,12500,1,0,0,4,8,1130,1130.0,1960,0,98032,47.3887,-122.286,1360,18000,10,2014,60,"(47.3887, -122.286)",26.95278546299913
1994200024,511000.0,3,1.0,1430,3455,1,0,0,3,7,980,450.0,1947,0,98103,47.6873,-122.336,1450,4599,11,2014,73,"(47.6873, -122.336)",6.467425089838818
3362900810,532170.0,3,2.0,1360,3090,2,0,0,3,8,1360,0.0,1990,0,98103,47.6838,-122.353,1500,3090,8,2014,30,"(47.6838, -122.353)",6.4111719309432535
1324300398,560000.0,3,1.0,1110,5000,1,0,0,3,7,1110,0.0,1947,0,98107,47.655,-122.359,1420,5000,4,2015,73,"(47.655, -122.359)",3.8892138144002493
537000445,282950.0,3,1.0,1250,8200,1,0,0,4,7,1250,0.0,1954,0,98003,47.3255,-122.304,1680,8633,3,2015,66,"(47.3255, -122.304)",33.86677905029876
7855801670,2250000.0,4,3.25,5180,19850,2,0,3,3,12,3540,1640.0,2006,0,98006,47.562,-122.162,3160,9750,4,2015,14,"(47.562, -122.162)",14.233201839630421
7920100045,350000.0,1,1.0,700,5100,1,0,0,3,7,700,0.0,1942,0,98115,47.678999999999995,-122.3,1010,5100,5,2014,78,"(47.678999999999995, -122.3)",5.735626618747326
8960000030,215000.0,3,1.0,1180,7669,1,0,0,4,7,1180,0.0,1967,0,98058,47.4479,-122.176,1190,7669,7,2014,53,"(47.4479, -122.176)",23.040683003991557
6388930390,650000.0,5,3.5,3960,25245,2,0,0,3,9,2500,1460.0,1996,0,98056,47.525,-122.17200000000001,2640,13675,11,2014,24,"(47.525, -122.17200000000001)",16.250933199502107
8731900200,320000.0,4,2.75,2640,7500,1,0,0,3,8,1620,1020.0,1967,0,98023,47.3135,-122.369,1980,7875,8,2014,53,"(47.3135, -122.369)",35.34053796370903
8029200135,247000.0,3,2.0,1270,7198,1,0,0,3,7,1270,0.0,1916,2013,98022,47.2086,-121.99600000000001,1160,7198,11,2014,7,"(47.2086, -121.99600000000001)",52.90401621543352
1081200350,320000.0,4,1.75,1760,11180,1,0,0,4,8,1760,0.0,1968,0,98059,47.4715,-122.118,1730,11180,10,2014,52,"(47.4715, -122.118)",23.378208778891437
84000105,255000.0,5,2.25,2060,8632,1,0,0,3,7,1030,1030.0,1962,0,98146,47.4877,-122.335,1010,11680,5,2014,58,"(47.4877, -122.335)",15.826457743021388
3756500060,438000.0,3,1.75,1780,9660,1,0,0,3,7,1780,0.0,1962,0,98034,47.7171,-122.193,1200,9660,3,2015,58,"(47.7171, -122.193)",13.746816617816359
7215720160,900000.0,3,2.5,3400,16603,2,0,0,3,10,3400,0.0,2000,0,98075,47.6012,-122.023,3400,12601,3,2015,20,"(47.6012, -122.023)",22.710813891132435
3574800520,441000.0,3,2.75,1910,7280,1,0,0,3,7,1160,750.0,1979,0,98034,47.7319,-122.22399999999999,1710,8152,6,2014,41,"(47.7319, -122.22399999999999)",13.558044693180463
2617300160,420000.0,3,2.0,2020,38332,1,0,0,4,7,1010,1010.0,1975,0,98027,47.4582,-122.023,2110,36590,8,2014,45,"(47.4582, -122.023)",29.51501866989056
2558660270,370000.0,3,1.75,1580,7000,1,0,0,3,7,1180,400.0,1976,0,98034,47.7209,-122.16799999999999,1640,7500,12,2014,44,"(47.7209, -122.16799999999999)",15.404235503179287
2009000370,269950.0,2,1.75,1340,7250,1,0,0,5,5,700,640.0,1949,0,98198,47.408,-122.32700000000001,1830,9750,2,2015,71,"(47.408, -122.32700000000001)",24.664897945869168
1836980160,807100.0,4,2.5,2680,4499,2,0,0,3,9,2680,0.0,1999,0,98006,47.565,-122.125,2920,4500,3,2015,21,"(47.565, -122.125)",16.502718605796286
3261020370,653000.0,3,2.5,2680,9750,1,0,0,4,8,1610,1070.0,1979,0,98034,47.7028,-122.23100000000001,2480,8750,6,2014,41,"(47.7028, -122.23100000000001)",10.646711053231366
1755700060,371500.0,3,2.0,1370,8336,1,0,0,5,7,1370,0.0,1964,0,98133,47.7458,-122.331,1770,7288,6,2014,56,"(47.7458, -122.331)",12.912522195404794
4330600435,284000.0,3,1.75,1560,21000,1,0,0,3,7,1560,0.0,1954,0,98166,47.4776,-122.337,1070,7920,3,2015,66,"(47.4776, -122.337)",16.956471538474432
9542800700,272000.0,3,1.75,2160,7140,1,0,0,4,7,1670,490.0,1978,0,98023,47.3026,-122.374,1930,7350,1,2015,42,"(47.3026, -122.374)",36.58445011301625
1999700045,313000.0,3,1.5,1340,7912,1,0,0,3,7,1340,0.0,1955,0,98133,47.7658,-122.339,1480,7940,5,2014,65,"(47.7658, -122.339)",15.169863417309871
1762600070,917500.0,4,2.5,3880,35003,2,0,0,3,10,2570,1310.0,1984,0,98033,47.6477,-122.182,3740,35230,1,2015,36,"(47.6477, -122.182)",10.750088449562456
1687900520,673000.0,4,2.25,2590,8190,2,0,0,4,8,2590,0.0,1980,0,98006,47.5619,-122.125,2260,8335,9,2014,40,"(47.5619, -122.125)",16.656502970021176
7234600798,425000.0,3,2.5,1120,1100,2,0,0,3,8,820,300.0,2008,0,98122,47.6106,-122.31,1590,1795,2,2015,12,"(47.6106, -122.31)",2.3467752862179494
3881900445,399950.0,5,2.75,1970,5400,1,0,0,3,7,1320,650.0,1986,0,98144,47.5868,-122.30799999999999,1280,2150,7,2014,34,"(47.5868, -122.30799999999999)",4.91184220935148
2254502445,385000.0,3,1.0,1220,4800,1,0,0,3,6,1220,0.0,1901,0,98122,47.6101,-122.307,1200,4800,5,2014,119,"(47.6101, -122.307)",2.4973144024059017
5437810320,269950.0,3,1.5,1950,7560,1,0,2,4,7,1320,630.0,1975,0,98022,47.1976,-121.999,1950,8941,11,2014,45,"(47.1976, -121.999)",53.888517770056154
9158100075,330000.0,2,1.0,1350,8220,1,0,0,3,7,1060,290.0,1949,0,98177,47.7224,-122.35799999999999,1540,8280,1,2015,71,"(47.7224, -122.35799999999999)",10.62487863292492
3830630310,260000.0,3,2.5,1670,5797,2,0,0,3,7,1670,0.0,1988,0,98030,47.3505,-122.179,1670,6183,7,2014,32,"(47.3505, -122.179)",32.88749766529108
8123100045,470000.0,4,3.0,2380,5125,1,0,0,4,7,1680,700.0,1925,0,98126,47.5384,-122.376,1410,5375,4,2015,95,"(47.5384, -122.376)",10.912958216115161
3127200041,589000.0,4,3.0,2440,9600,2,0,0,5,7,2440,0.0,1961,0,98034,47.7044,-122.2,2290,9600,6,2014,59,"(47.7044, -122.2)",12.395344544218844
6661200320,163500.0,2,1.5,1050,3419,2,0,0,3,7,1050,0.0,1996,0,98038,47.3848,-122.039,1050,3417,7,2014,24,"(47.3848, -122.039)",34.60073029695926
11510310,835000.0,4,2.75,3130,13412,2,0,0,3,9,2140,990.0,1993,0,98052,47.6993,-122.102,2260,9984,9,2014,27,"(47.6993, -122.102)",18.265340266273302
825059270,1100000.0,5,3.0,4090,12850,1,0,2,4,10,2090,2000.0,1986,0,98033,47.6627,-122.18799999999999,2540,10270,11,2014,34,"(47.6627, -122.18799999999999)",10.754563523089153
8731951370,269000.0,4,1.75,1490,10000,1,0,0,4,8,1100,390.0,1969,0,98023,47.3099,-122.37899999999999,2190,8910,4,2015,51,"(47.3099, -122.37899999999999)",35.81948518506615
1954440060,560000.0,3,2.5,1900,8744,2,0,0,3,8,1900,0.0,1987,0,98074,47.62,-122.04299999999999,2030,8744,5,2014,33,"(47.62, -122.04299999999999)",21.012420400076287
2264500350,615000.0,4,1.0,1330,2400,1,0,0,4,6,1330,0.0,1901,0,98103,47.65,-122.34,1330,4400,4,2015,119,"(47.65, -122.34)",2.5821287865628024
1115810060,585188.0,3,2.25,2230,10026,1,0,0,3,8,1430,800.0,1975,0,98052,47.6647,-122.15299999999999,2230,9340,12,2014,45,"(47.6647, -122.15299999999999)",13.313087982306826
9477200200,305000.0,3,1.75,1650,9480,1,0,0,3,7,1220,430.0,1977,0,98034,47.726000000000006,-122.191,1540,8400,8,2014,43,"(47.726000000000006, -122.191)",14.563265572064134
1432600560,166950.0,3,1.0,1190,8820,1,0,0,3,6,1190,0.0,1959,0,98058,47.4616,-122.184,1230,7980,11,2014,61,"(47.4616, -122.184)",21.41606553160205
2287000060,799000.0,3,2.5,2140,9897,1,0,0,4,8,2140,0.0,1959,0,98040,47.5505,-122.219,2680,10083,9,2014,61,"(47.5505, -122.219)",11.772086378427872
3663500060,400000.0,3,2.5,2180,7508,1,0,0,4,7,1420,760.0,1962,0,98133,47.7606,-122.336,1900,7818,6,2014,58,"(47.7606, -122.336)",14.576823341645547
3996900125,230000.0,3,1.0,1060,10228,1,0,0,3,7,1060,0.0,1948,0,98155,47.7481,-122.3,1570,10228,12,2014,72,"(47.7481, -122.3)",13.266556141295064
7796450200,256883.0,3,2.5,1690,5025,2,0,0,3,8,1690,0.0,2003,0,98023,47.2779,-122.34700000000001,2550,5001,5,2014,17,"(47.2779, -122.34700000000001)",39.17113514323587
7549802535,423000.0,4,2.0,1970,6480,1,0,0,5,7,1130,840.0,1920,0,98108,47.5511,-122.31200000000001,1500,6480,11,2014,100,"(47.5511, -122.31200000000001)",8.789847500118933
3278600320,465000.0,3,2.5,2150,4084,2,0,0,3,8,2150,0.0,2007,0,98126,47.5488,-122.37200000000001,1750,2385,7,2014,13,"(47.5488, -122.37200000000001)",9.727594028123422
2824079053,440000.0,3,2.5,1910,66211,2,0,0,3,7,1910,0.0,1997,0,98024,47.5385,-121.911,2330,67268,1,2015,23,"(47.5385, -121.911)",32.525659634954536
1222069094,385000.0,3,1.75,1350,155073,1,0,0,4,7,1350,0.0,1969,0,98038,47.4058,-121.994,1560,50965,10,2014,51,"(47.4058, -121.994)",35.08301310088493
3542300060,210000.0,3,1.0,860,11725,1,0,0,4,6,860,0.0,1943,0,98056,47.5093,-122.184,1300,9514,3,2015,77,"(47.5093, -122.184)",16.978801745661215
2222059065,297000.0,3,2.5,1940,14952,2,0,0,3,8,1940,0.0,1994,0,98042,47.3777,-122.165,2030,10450,11,2014,26,"(47.3777, -122.165)",30.44122795262429
7551300060,470000.0,3,1.0,1010,5000,1,0,0,3,7,1010,0.0,1952,0,98107,47.675,-122.39399999999999,1680,5000,7,2014,68,"(47.675, -122.39399999999999)",7.317370479924072
100600550,226500.0,3,1.5,1300,7370,1,0,0,4,7,900,400.0,1976,0,98023,47.3025,-122.37,1430,7500,8,2014,44,"(47.3025, -122.37)",36.565232690886866
3211100860,274250.0,3,1.0,910,8450,1,0,0,4,6,910,0.0,1962,0,98059,47.4787,-122.15799999999999,1400,8040,3,2015,58,"(47.4787, -122.15799999999999)",20.87140462362593
3456000310,840000.0,4,1.75,2480,11010,1,0,0,4,9,1630,850.0,1966,0,98040,47.5378,-122.219,2770,10744,8,2014,54,"(47.5378, -122.219)",12.864506261368827
9526600140,677900.0,3,2.5,2440,4587,2,0,0,3,8,2440,0.0,2010,0,98052,47.7073,-122.11399999999999,2750,4587,9,2014,10,"(47.7073, -122.11399999999999)",17.865843002556215
7465900060,425000.0,3,1.0,1010,5864,1,0,0,3,7,1010,0.0,1915,0,98116,47.5733,-122.381,1290,5000,2,2015,105,"(47.5733, -122.381)",7.640740408962191
1222000055,180250.0,2,0.75,900,9600,1,0,0,3,6,900,0.0,1941,0,98166,47.4604,-122.339,1250,14280,11,2014,79,"(47.4604, -122.339)",18.874690300405824
6300000550,464000.0,6,3.0,2300,3404,2,0,0,3,7,1600,700.0,1920,1994,98133,47.7067,-122.34299999999999,1560,1312,7,2014,26,"(47.7067, -122.34299999999999)",8.681059730839124
2310030510,320000.0,4,2.25,1550,7579,2,0,0,3,8,1550,0.0,1993,0,98038,47.354,-122.04700000000001,1630,6397,4,2015,27,"(47.354, -122.04700000000001)",37.02052072480257
1025049114,625504.0,3,2.25,1270,1566,2,0,0,3,8,1060,210.0,2014,0,98105,47.6647,-122.28399999999999,1160,1327,7,2014,6,"(47.6647, -122.28399999999999)",4.857500471957953
8677300550,592500.0,4,2.5,2240,12032,1,0,0,3,9,2240,0.0,1983,0,98074,47.6143,-122.01700000000001,2520,12368,5,2014,37,"(47.6143, -122.01700000000001)",22.998592096681072
4014400292,465000.0,3,2.5,2714,17936,2,0,0,3,9,2714,0.0,2005,0,98001,47.3185,-122.275,2590,18386,1,2015,15,"(47.3185, -122.275)",34.80251654581058
1102000196,477000.0,4,2.75,1720,6270,2,0,0,3,8,1720,0.0,1978,0,98118,47.5458,-122.26799999999999,2130,8700,5,2014,42,"(47.5458, -122.26799999999999)",10.210626218220117
257000138,280000.0,2,1.0,850,16400,1,0,0,3,6,850,0.0,1923,0,98168,47.4889,-122.29899999999999,1100,14459,1,2015,97,"(47.4889, -122.29899999999999)",15.77054942866333
46100204,1510000.0,5,3.0,3300,33474,1,0,3,3,9,1870,1430.0,1957,1991,98040,47.5673,-122.21,3836,20953,2,2015,29,"(47.5673, -122.21)",10.95845677856253
1909600046,445838.0,3,2.5,2250,5692,2,0,0,3,8,2250,0.0,2000,0,98146,47.5133,-122.37899999999999,1320,5390,7,2014,20,"(47.5133, -122.37899999999999)",13.618418165832136
1250202145,1070000.0,2,2.25,3900,14864,1,0,3,3,8,1950,1950.0,1947,0,98144,47.5884,-122.291,2580,5184,8,2014,73,"(47.5884, -122.291)",5.191028979694186
7611200125,467000.0,2,1.5,1320,10800,1,0,0,4,8,1320,0.0,1947,0,98177,47.7145,-122.367,2120,12040,10,2014,73,"(47.7145, -122.367)",9.977817333362813
5611500140,686000.0,4,2.5,2760,6440,2,0,0,3,10,2760,0.0,1999,0,98075,47.5836,-122.02600000000001,3070,8127,8,2014,21,"(47.5836, -122.02600000000001)",22.850874160463906
7138000260,279950.0,3,2.0,1750,9750,1,0,0,3,7,1350,400.0,1961,0,98198,47.398,-122.29899999999999,1900,10125,6,2014,59,"(47.398, -122.29899999999999)",25.83796566666315
626059335,527000.0,4,2.25,2330,19436,2,0,0,3,8,2330,0.0,1987,0,98011,47.7663,-122.215,1910,10055,9,2014,33,"(47.7663, -122.215)",17.196020988684154
1922059282,325000.0,3,2.25,2220,16020,1,0,0,4,8,1780,440.0,1966,0,98030,47.3758,-122.21700000000001,2080,9583,9,2014,54,"(47.3758, -122.21700000000001)",29.344500248643936
705700390,328000.0,3,2.25,2020,8379,2,0,0,3,7,2020,0.0,1994,0,98038,47.3828,-122.023,2020,8031,9,2014,26,"(47.3828, -122.023)",35.526226276150105
7454001200,390000.0,3,2.25,1250,7500,1,0,0,5,7,1250,0.0,1942,0,98146,47.5123,-122.37299999999999,1280,7392,6,2014,78,"(47.5123, -122.37299999999999)",13.59321332488001
8682281200,479950.0,2,2.0,1510,6516,1,0,0,3,8,1510,0.0,2005,0,98053,47.7076,-122.01299999999999,1640,6009,3,2015,15,"(47.7076, -122.01299999999999)",24.77258554208131
7972000200,264950.0,4,2.25,1720,9753,1,0,0,4,7,1120,600.0,1978,0,98023,47.2922,-122.37100000000001,1510,9753,5,2014,42,"(47.2922, -122.37100000000001)",37.71249710958928
722059070,235000.0,3,1.0,1430,15246,1,0,0,4,7,980,450.0,1961,0,98031,47.4075,-122.214,1960,13068,1,2015,59,"(47.4075, -122.214)",26.038686775403974
7202340400,516500.0,3,2.5,1480,4729,2,0,0,3,7,1480,0.0,2004,0,98053,47.6794,-122.03399999999999,2250,4729,3,2015,16,"(47.6794, -122.03399999999999)",22.33789509128991
8096000060,655000.0,2,1.75,1450,15798,2,1,4,3,7,1230,220.0,1915,1978,98166,47.4497,-122.375,2030,13193,4,2015,42,"(47.4497, -122.375)",20.403101020405728
2424000060,500000.0,4,2.75,2280,15347,1,0,0,5,7,2280,0.0,1960,0,98059,47.5218,-122.164,2280,15347,6,2014,60,"(47.5218, -122.164)",16.925583744335796
9264902050,315000.0,6,2.75,2940,7350,1,0,0,3,8,1780,1160.0,1978,0,98023,47.3103,-122.339,2120,8236,11,2014,42,"(47.3103, -122.339)",35.54717779193856
943100260,213000.0,2,1.0,1000,10200,1,0,0,3,6,1000,0.0,1961,0,98024,47.5687,-121.899,1150,13702,11,2014,59,"(47.5687, -121.899)",32.50940509685022
3677400445,475000.0,3,1.5,2480,5280,1,0,0,5,7,1620,860.0,1947,0,98108,47.5575,-122.303,2090,4800,9,2014,73,"(47.5575, -122.303)",8.178099575489822
1762600320,1030000.0,5,4.0,3760,28040,2,0,0,3,10,3760,0.0,1983,0,98033,47.6489,-122.18299999999999,3430,35096,6,2014,37,"(47.6489, -122.18299999999999)",10.702030058954078
4058000060,416000.0,3,2.0,2220,94300,1,0,0,5,7,1640,580.0,1976,0,98010,47.3459,-121.95,2070,80100,4,2015,44,"(47.3459, -121.95)",42.21452648522865
7228500560,410000.0,4,1.0,1970,4740,1,0,0,3,7,1670,300.0,1904,2005,98122,47.6136,-122.303,1510,4740,3,2015,15,"(47.6136, -122.303)",2.343454746816004
326069104,800000.0,3,3.5,3830,221284,2,0,0,3,10,3530,300.0,1993,0,98077,47.7641,-122.023,2920,148539,7,2014,27,"(47.7641, -122.023)",26.964806579298475
5152100060,472000.0,6,2.5,4410,14034,1,0,2,4,9,2350,2060.0,1965,0,98003,47.3376,-122.324,2600,13988,5,2014,55,"(47.3376, -122.324)",32.49128934163539
3584000310,225000.0,3,1.75,1430,8505,1,0,0,4,7,1430,0.0,1968,0,98003,47.3173,-122.319,1190,8640,12,2014,52,"(47.3173, -122.319)",34.74976309158988
8150100045,210000.0,2,1.0,830,6000,1,0,0,3,6,830,0.0,1940,0,98126,47.5308,-122.376,830,4960,10,2014,80,"(47.5308, -122.376)",11.704129678547714
1868901275,455000.0,2,1.0,1430,5000,1,0,0,2,7,1430,0.0,1925,0,98115,47.6727,-122.29899999999999,1450,3750,1,2015,95,"(47.6727, -122.29899999999999)",5.0977756533773695
6131600075,225000.0,3,1.0,1300,8316,1,0,0,4,6,1300,0.0,1954,0,98002,47.3221,-122.21600000000001,1260,8316,4,2015,66,"(47.3221, -122.21600000000001)",35.147073913916536
9468200125,480000.0,2,1.0,1030,3060,1,0,2,4,7,790,240.0,1918,0,98103,47.6779,-122.353,1390,3060,8,2014,102,"(47.6779, -122.353)",5.801339333510603
8029510030,363000.0,3,2.5,2740,11872,2,0,0,3,9,2740,0.0,1990,0,98023,47.3076,-122.395,2570,10377,2,2015,30,"(47.3076, -122.395)",36.23351449018085
2025069065,2400000.0,4,2.5,3650,8354,1,1,4,3,9,1830,1820.0,2000,0,98074,47.6338,-122.072,3120,18841,9,2014,20,"(47.6338, -122.072)",18.813564371289733
7899800890,181000.0,2,1.5,720,5120,1,0,0,3,6,720,0.0,1954,0,98106,47.5218,-122.35700000000001,1150,2566,2,2015,66,"(47.5218, -122.35700000000001)",12.276913761082476
3021059276,250000.0,4,2.0,2010,7312,1,0,0,4,7,2010,0.0,1976,0,98002,47.2785,-122.213,2010,7650,3,2015,44,"(47.2785, -122.213)",39.92878377546872
3797001895,481000.0,3,1.75,1560,3000,1,0,0,4,6,770,790.0,1918,0,98103,47.6846,-122.345,1390,3000,4,2015,102,"(47.6846, -122.345)",6.312341759954444
3832710960,260000.0,3,2.0,1810,7209,1,0,0,4,7,1240,570.0,1978,0,98032,47.3656,-122.27799999999999,1750,7209,9,2014,42,"(47.3656, -122.27799999999999)",29.571613645853635
1310430400,455000.0,4,2.5,3360,7685,2,0,0,3,9,3360,0.0,2001,0,98058,47.4369,-122.111,3060,6567,5,2014,19,"(47.4369, -122.111)",26.70943907843312
1422300030,415000.0,3,2.25,1510,36224,2,0,0,3,8,1510,0.0,1991,0,98045,47.4616,-121.711,1730,36224,4,2015,29,"(47.4616, -121.711)",49.59629418947392
1105000588,349500.0,3,1.0,1400,3538,1,0,0,3,7,800,600.0,1953,0,98118,47.5405,-122.27,1620,6331,4,2015,67,"(47.5405, -122.27)",10.695799432522307
3830630060,245000.0,3,2.5,1730,7442,2,0,0,3,7,1730,0.0,1987,0,98030,47.3507,-122.178,1630,6458,9,2014,33,"(47.3507, -122.178)",32.89130173291328
5101404898,592500.0,2,2.0,1420,9191,1,0,2,5,7,1420,0.0,1928,0,98115,47.6979,-122.32,1420,6816,5,2014,92,"(47.6979, -122.32)",7.575716951439213
7972601890,385000.0,4,1.75,2360,7620,1,0,0,4,7,1180,1180.0,1955,0,98106,47.5278,-122.345,1910,7620,10,2014,65,"(47.5278, -122.345)",11.461319286021652
5127001620,315000.0,3,1.75,1580,11455,1,0,0,4,7,1200,380.0,1974,0,98059,47.4756,-122.147,1550,10650,2,2015,46,"(47.4756, -122.147)",21.64375779049817
9407100800,255000.0,3,1.0,1230,10170,1,0,0,3,7,1230,0.0,1979,0,98045,47.4437,-121.772,1380,10098,11,2014,41,"(47.4437, -121.772)",46.25077880790802
1873100060,693000.0,4,2.5,2460,4425,2,0,0,3,8,2460,0.0,2006,0,98052,47.7048,-122.109,2990,5659,8,2014,14,"(47.7048, -122.109)",18.06504416187509
8722101360,780000.0,3,1.0,1660,4400,1,0,0,3,8,1460,200.0,1911,0,98112,47.6362,-122.302,1660,4400,12,2014,109,"(47.6362, -122.302)",1.7270087856897327
8644000060,237000.0,3,1.75,1270,8470,1,0,0,4,7,1270,0.0,1960,0,98198,47.4207,-122.29,1600,8470,10,2014,60,"(47.4207, -122.29)",23.382549540352258
3325069129,525000.0,3,2.25,2100,40510,2,0,0,3,10,1320,780.0,1979,0,98074,47.6154,-122.04700000000001,2380,33450,12,2014,41,"(47.6154, -122.04700000000001)",20.747162484775203
1400300055,425000.0,2,1.0,770,5040,1,0,0,3,5,770,0.0,1930,0,98144,47.5964,-122.29899999999999,1330,2580,4,2015,90,"(47.5964, -122.29899999999999)",4.126710896740254
2123039032,369900.0,1,0.75,760,10079,1,1,4,5,5,760,0.0,1936,0,98070,47.4683,-122.43799999999999,1230,14267,10,2014,84,"(47.4683, -122.43799999999999)",19.924450505017013
8078560140,290000.0,4,2.5,1700,7280,2,0,0,4,7,1700,0.0,1988,0,98031,47.4045,-122.171,1950,7475,5,2014,32,"(47.4045, -122.171)",27.530229456520818
3438500192,285000.0,3,1.0,1120,10701,1,0,0,3,7,1120,0.0,1954,0,98106,47.5544,-122.35799999999999,1130,6350,9,2014,66,"(47.5544, -122.35799999999999)",8.78533700760845
7974200510,415000.0,2,1.0,1070,4500,1,0,0,3,7,1070,0.0,1937,0,98115,47.6802,-122.29,1320,4465,8,2014,83,"(47.6802, -122.29)",6.1250923867933995
2557000400,272500.0,3,2.5,2070,9900,1,0,0,3,8,1420,650.0,1979,0,98023,47.2988,-122.37100000000001,2070,8250,4,2015,41,"(47.2988, -122.37100000000001)",36.9820215687783
7960900060,2900000.0,4,3.25,5050,20100,1,0,2,3,11,4750,300.0,1982,0,98004,47.6312,-122.223,3890,20060,5,2015,38,"(47.6312, -122.223)",7.49515499086696
4054500390,1370000.0,4,4.75,5310,57346,2,0,0,4,11,5310,0.0,1989,0,98077,47.7285,-122.042,4180,47443,10,2014,31,"(47.7285, -122.042)",23.727913479955852
6378500125,436000.0,2,1.0,1040,7538,1,0,0,4,7,1040,0.0,1939,0,98133,47.7107,-122.352,1440,7530,5,2015,81,"(47.7107, -122.352)",9.25405776575229
1745100140,210000.0,3,1.0,1700,11390,1,0,0,4,7,1700,0.0,1967,0,98003,47.3271,-122.323,1350,8164,10,2014,53,"(47.3271, -122.323)",33.65875078669067
2976800796,236000.0,3,1.0,1300,5898,1,0,0,3,7,1300,0.0,1961,0,98178,47.5053,-122.255,1320,7619,9,2014,59,"(47.5053, -122.255)",14.753920274477792
4235400186,331000.0,3,1.75,1080,1306,1,0,0,3,7,580,500.0,1954,2003,98199,47.6601,-122.4,1440,2225,11,2014,17,"(47.6601, -122.4)",6.6802958024391375
4215100060,365000.0,3,2.5,2653,4510,2,0,0,3,8,2653,0.0,2006,0,98031,47.4145,-122.166,2653,4927,3,2015,14,"(47.4145, -122.166)",26.685633653721627
9189700045,450000.0,3,2.0,2290,16258,1,0,0,5,8,2290,0.0,1960,0,98058,47.4672,-122.165,1660,10530,1,2015,60,"(47.4672, -122.165)",21.622166679879136
1126049053,770000.0,4,2.75,3820,26300,2,0,0,3,9,2850,970.0,2014,0,98028,47.7618,-122.26100000000001,1860,12136,11,2014,6,"(47.7618, -122.26100000000001)",15.39375337453327
2022069200,455000.0,4,2.5,2210,49375,1,0,0,3,8,2210,0.0,1997,0,98038,47.3828,-122.071,2670,49385,5,2015,23,"(47.3828, -122.071)",33.356011740694015
9412900055,405000.0,3,1.75,2390,6000,1,0,0,3,6,1240,1150.0,1908,0,98118,47.5362,-122.26799999999999,2020,6000,5,2015,112,"(47.5362, -122.26799999999999)",11.195566987015711
1722059235,304900.0,4,1.75,2600,11325,1,0,0,4,7,1610,990.0,1969,0,98031,47.3954,-122.206,1720,11088,7,2014,51,"(47.3954, -122.206)",27.50551016558614
6874200960,170000.0,2,1.0,860,5265,1,0,0,3,6,860,0.0,1931,0,98178,47.5048,-122.272,1650,8775,2,2015,89,"(47.5048, -122.272)",14.41643616924423
7424700045,2050000.0,5,3.0,3830,8480,2,0,1,5,9,2630,1200.0,1905,1994,98122,47.6166,-122.287,3050,7556,5,2015,26,"(47.6166, -122.287)",3.0714558450404215
7202360350,780000.0,4,2.5,3500,7048,2,0,0,3,9,3500,0.0,2005,0,98053,47.6811,-122.025,3920,7864,6,2014,15,"(47.6811, -122.025)",23.037457331969676
5634500392,330000.0,3,3.0,2420,13959,1,0,0,4,8,1740,680.0,1988,0,98028,47.7486,-122.23,2570,13300,4,2015,32,"(47.7486, -122.23)",14.93188248440333
1509500060,370000.0,4,2.5,2720,8666,2,0,0,3,9,2720,0.0,1992,0,98030,47.3846,-122.169,2410,8100,9,2014,28,"(47.3846, -122.169)",29.61726398613061
7214810350,467000.0,5,2.25,2500,13500,1,0,0,3,7,1850,650.0,1979,0,98072,47.7564,-122.14399999999999,2300,9750,10,2014,41,"(47.7564, -122.14399999999999)",19.43345367573031
6647200060,405000.0,3,1.75,1670,6720,1,0,0,3,7,1140,530.0,1980,0,98034,47.7198,-122.193,1670,7320,2,2015,40,"(47.7198, -122.193)",13.96026489030904
9552700140,675000.0,5,2.25,2900,10300,1,0,0,3,8,1450,1450.0,1985,0,98006,47.5461,-122.15100000000001,2310,10300,7,2014,35,"(47.5461, -122.15100000000001)",15.906429120321167
2200500350,500000.0,2,1.0,1640,14100,1,0,0,4,7,1140,500.0,1954,0,98006,47.5712,-122.14299999999999,1520,13527,8,2014,66,"(47.5712, -122.14299999999999)",14.986777917368718
